aspirate_speed,dispense_speed,aspirate_wait_time,retract_speed,blowout_vol,post_asp_air_vol,pre_asp_air_vol,dispense_wait_time,asp_disp_cycles,overaspirate_vol,volume_target,post_retract_wait_time,volume_measured,volume_target_ul,time,average_deviation,variability,trials_count,status,measurement_count
20,2,5.0,5.0,0.0,0.0,0.0,1.5,0,0.0027986444800381,5.0,0.0,5.391999999999,5.0,18.762492439989,7.8399999999817265,2.6952377039370794,3,success,11
20,2,5.0,5.0,0.0,0.0,0.0,1.5,0,0.0024367088607597,10.0,0.0,10.1504000000002,10.0,19.00292665995657,1.5040000000027496,1.2138476234663127,3,success,11
20,2,5.0,5.0,0.0,0.0,0.0,1.5,0,0.0020492957746481,25.0,0.0,25.0439999999997,25.0,19.60277867997065,0.719999999998891,0.9112379380657206,3,success,11
20,2,5.0,5.0,0.0,0.0,0.0,1.5,0,0.0015,50.0,0.0,49.6608000000003,50.0,20.48256772002205,0.6783999999993323,0.5116568730231132,22,success,83
