aspirate_speed,dispense_speed,aspirate_wait_time,retract_speed,blowout_vol,post_asp_air_vol,pre_asp_air_vol,dispense_wait_time,asp_disp_cycles,overaspirate_vol,volume_target,post_retract_wait_time,volume_measured,volume_target_ul,time,average_deviation,variability,trials_count,status,measurement_count
14,10,1.2000000000000002,5.0,0.0,0.0,0.229,1.5,0,0.0015333439965872,5.0,0.0,4.6962962962964,5.0,16.602757039992138,6.074074074071928,2.865284246785555,3,success,11
14,10,1.2000000000000002,5.0,0.0,0.0,0.229,1.5,0,0.0023402907580473,10.0,0.0,10.2469135802465,10.0,16.682554360013455,2.469135802465404,1.3307663876135511,3,success,11
14,10,1.2000000000000002,5.0,0.0,0.0,0.229,1.5,0,0.0036382550335572,25.0,0.0,24.9925925925932,25.0,16.962343340041116,0.6222222222240892,0.927829036307888,3,success,11
14,10,1.2000000000000002,5.0,0.0,0.0,0.229,1.5,0,0.0049,50.0,0.0,50.1382716049381,50.0,17.162952300021423,0.4543209876542997,0.4201857383571212,12,success,56
