volume_target,volume_measured,average_deviation,variability,time,aspirate_speed,dispense_speed,aspirate_wait_time,dispense_wait_time,retract_speed,blowout_vol,post_asp_air_vol,overaspirate_vol,volume_ml,volume_ul,status,accuracy_tolerance_met,precision_tolerance_met
50.0,50.042194092827295,0.2531645569616929,0.2531645569614369,16.46525812149048,6,8,0.7,1.8,6.0,0.06,0.025,0.0035,0.05,50.0,success,True,True
25.0,25.949367088607826,3.7974683544312957,1.219512195119099,17.63415066401164,6,8,0.7,1.8,6.0,0.19924512974419561,0.025,0.006844189716289175,0.025,25.0,partial_success,,
100.0,100.54852320675056,0.5485232067505493,0.18883759966384622,15.728872299194336,6,8,0.7,1.8,6.0,0.034186440706253055,0.025,0.0014346073679468805,0.1,100.0,success,,
