aspirate_speed,dispense_speed,aspirate_wait_time,blowout_vol,post_asp_air_vol,pre_asp_air_vol,dispense_wait_time,asp_disp_cycles,overaspirate_vol,volume_target,post_retract_wait_time,retract_speed,volume_measured,volume_target_ul,time,average_deviation,variability,trials_count,status,measurement_count
10,11,2.6,0.0,0.05,0.5,1.5,0,-0.00087782564669,80.0,0.0,5.0,79.6948356807518,80.0,20.70870083998889,0.6044600938965687,0.7363770250362748,3,success,7
10,11,2.6,0.0,0.05,0.5,1.5,0,-0.0014628509619811,100.0,0.0,5.0,100.3755868544601,100.0,20.82923450001981,0.798122065727358,0.895883129530764,3,success,7
10,11,2.6,0.0,0.05,0.5,1.5,0,-0.0029,120.0,0.0,5.0,120.12089201878031,120.0,20.99753390001133,0.7678012519559337,0.965307438968991,14,success,54
