,well_position,334_373,334_384
0,D8,20665.0,25540.0
1,D9,72723.0,84731.0
2,D10,94375.0,115515.0
3,D11,22925.0,26101.0
4,D12,198995.0,237278.0
5,E1,225527.0,256115.0
6,E2,113222.0,129707.0
7,E3,218445.0,247745.0
8,E4,236458.0,269047.0
9,E5,95663.0,113095.0
10,E6,208833.0,246259.0
11,E7,201403.0,237766.0
