,well_position,334_373,334_384
0,F8,261363.0,307600.0
1,F9,338817.0,404497.0
2,F10,240675.0,278396.0
3,F11,16171.0,17914.0
4,F12,300079.0,352466.0
5,G1,205378.0,247064.0
6,G2,308027.0,361879.0
7,G3,44824.0,54419.0
8,G4,320008.0,367315.0
9,G5,341650.0,396347.0
10,G6,135962.0,164359.0
11,G7,55051.0,66740.0
