,well_position,turbidity_600
0,E8,0.0826
1,E9,0.0387
2,E10,0.0387
3,E11,0.0388
4,E12,0.0388
5,F1,0.0394
6,F2,0.0389
7,F3,0.041
8,F4,0.7189
9,F5,1.5511
10,F6,0.0396
11,F7,0.0387
