,well_position,turbidity_600
0,A1,0.0391
1,A2,0.0417
2,A3,0.0384
3,A4,0.0437
4,A5,0.0433
5,A6,0.0387
6,A7,0.0385
7,A8,0.0385
8,A9,0.0384
9,A10,0.0385
10,A11,0.0391
11,A12,0.043
12,B1,0.0388
13,B2,0.0394
14,B3,0.0384
15,B4,0.0382
16,B5,0.0382
17,B6,0.0387
18,B7,0.0388
19,B8,0.1031
20,B9,0.0609
21,B10,0.0402
22,B11,0.0383
23,B12,0.0548
24,C1,0.4143
25,C2,0.1338
26,C3,0.0393
27,C4,0.0452
28,C5,0.2183
29,C6,1.4493
30,C7,1.3842
31,C8,0.0385
32,C9,0.0388
33,C10,1.6268
34,C11,2.8268
