,well_position,turbidity_600
0,A1,0.04
1,A2,0.0383
2,A3,0.0384
3,A4,0.0418
4,A5,0.0432
5,A6,0.0386
6,A7,0.0385
7,A8,0.0385
8,A9,0.0383
9,A10,0.0386
10,A11,0.039
11,A12,0.0413
12,B1,0.0388
13,B2,0.0395
14,B3,0.0384
15,B4,0.0383
16,B5,0.0381
17,B6,0.0392
18,B7,0.0389
19,B8,0.0951
20,B9,0.0568
21,B10,0.0395
22,B11,0.0384
23,B12,0.0507
24,C1,0.3754
25,C2,0.1149
26,C3,0.0395
27,C4,0.0439
28,C5,0.1881
29,C6,1.3119
30,C7,1.4609
31,C8,0.0386
32,C9,0.0424
33,C10,1.8166
34,C11,2.9064
