,well_position,turbidity_600
0,A1,0.0394
1,A2,0.0384
2,A3,0.0385
3,A4,0.039
4,A5,0.0514
5,A6,0.0387
6,A7,0.0384
7,A8,0.0385
8,A9,0.0394
9,A10,0.0387
10,A11,0.04
11,A12,0.0415
12,B1,0.0389
13,B2,0.0398
14,B3,0.0386
15,B4,0.0387
16,B5,0.0383
17,B6,0.0389
18,B7,0.039
19,B8,0.0899
20,B9,0.052
21,B10,0.0398
22,B11,0.039
23,B12,0.05
24,C1,0.3113
25,C2,0.0934
26,C3,0.0397
27,C4,0.0435
28,C5,0.1704
29,C6,1.202
30,C7,1.4307
31,C8,0.0383
32,C9,0.0535
33,C10,1.9516
34,C11,2.9199
