,well_position,turbidity_600
0,A1,0.0394
1,A2,0.0385
2,A3,0.0385
3,A4,0.0423
4,A5,0.0423
5,A6,0.0387
6,A7,0.0386
7,A8,0.0385
8,A9,0.0382
9,A10,0.0383
10,A11,0.039
11,A12,0.0419
12,B1,0.0387
13,B2,0.0395
14,B3,0.0383
15,B4,0.0384
16,B5,0.0381
17,B6,0.039
18,B7,0.0389
19,B8,0.0979
20,B9,0.0621
21,B10,0.0389
22,B11,0.0385
23,B12,0.0522
24,C1,0.3931
25,C2,0.1229
26,C3,0.0393
27,C4,0.0447
28,C5,0.2062
29,C6,1.4246
30,C7,1.435
31,C8,0.0384
32,C9,0.0394
33,C10,1.7282
34,C11,2.9092
