,well_position,turbidity_600
0,A1,0.0391
1,A2,0.0406
2,A3,0.0384
3,A4,0.0421
4,A5,0.0437
5,A6,0.0388
6,A7,0.0384
7,A8,0.0386
8,A9,0.0384
9,A10,0.0386
10,A11,0.0392
11,A12,0.0439
12,B1,0.0387
13,B2,0.0395
14,B3,0.0383
15,B4,0.0382
16,B5,0.0383
17,B6,0.0386
18,B7,0.0388
19,B8,0.1043
20,B9,0.0598
21,B10,0.0392
22,B11,0.0384
23,B12,0.0552
24,C1,0.4123
25,C2,0.131
26,C3,0.0391
27,C4,0.0451
28,C5,0.2155
29,C6,1.4249
30,C7,1.3931
31,C8,0.0383
32,C9,0.0387
33,C10,1.6486
34,C11,2.8333
