,well_position,turbidity_600
0,A1,0.0389
1,A2,0.0384
2,A3,0.0387
3,A4,0.0389
4,A5,0.0417
5,A6,0.0384
6,A7,0.0385
7,A8,0.0387
8,A9,0.0389
9,A10,0.0383
10,A11,0.039
11,A12,0.0416
12,B1,0.0389
13,B2,0.0395
14,B3,0.0384
15,B4,0.0385
16,B5,0.0382
17,B6,0.0392
18,B7,0.0389
19,B8,0.0897
20,B9,0.0536
21,B10,0.0392
22,B11,0.0387
23,B12,0.0513
24,C1,0.3391
25,C2,0.108
26,C3,0.0396
27,C4,0.0439
28,C5,0.1771
29,C6,1.2535
30,C7,1.4617
31,C8,0.0385
32,C9,0.0463
33,C10,1.8716
34,C11,2.9146
