,well_position,turbidity_600,wellplate_index
0,D9,0.0873,44
1,D10,0.1188,45
2,D11,0.0464,46
3,D12,0.0455,47
4,E1,0.0397,48
5,E2,0.3988,49
6,E3,0.0482,50
7,E4,0.8157,51
8,E5,0.0498,52
9,E6,0.0762,53
10,E7,0.1676,54
11,E8,0.1788,55
12,E9,0.3196,56
13,E10,0.039,57
