,well_position,turbidity_600,wellplate_index
0,E9,2.744,56
1,E10,2.7944,57
2,E11,2.8466,58
3,E12,2.5293,59
4,F1,1.9499,60
5,F2,2.7516,61
6,F3,0.0572,62
7,F4,2.5918,63
8,F5,0.6016,64
9,F6,0.0834,65
10,F7,0.4808,66
11,F8,2.8617,67
12,F9,0.0686,68
13,F10,0.1365,69
