,well_position,fluorescence_334_373,fluorescence_334_384,wellplate_index,ratio
0,D7,206333.0,239428.0,42,0.8617747297726247
1,D8,33284.0,41548.0,43,0.8010975257533455
2,D9,160166.0,178434.0,44,0.8976204086665097
3,D10,152190.0,171256.0,45,0.8886695940580184
4,D11,76041.0,94673.0,46,0.8031962650386065
5,D12,193155.0,242631.0,47,0.7960854136528308
6,E1,95490.0,116837.0,48,0.8172924672834804
7,E2,88283.0,114024.0,49,0.7742492808531537
8,E3,148043.0,169339.0,50,0.8742404289620229
9,E4,115458.0,145100.0,51,0.7957133011716058
10,E5,135646.0,157380.0,52,0.8619011310204601
11,E6,239775.0,307293.0,53,0.7802813601351154
12,E7,252090.0,319847.0,54,0.7881580880858661
13,E8,296351.0,338968.0,55,0.8742742677774893
