,well_position,turbidity_600
0,E10,0.0389
1,E11,0.0385
2,E12,0.0384
3,F1,0.0389
4,F2,0.0384
5,F3,0.0383
6,F4,0.6195
7,F5,0.0387
8,F6,0.1244
9,F7,1.1391
10,F8,1.6757
11,F9,0.3679
