,well_position,334_373,334_384
0,C10,187443.0,233599.0
1,C11,185830.0,206590.0
2,C12,159479.0,173219.0
3,D1,208798.0,233701.0
4,D2,241203.0,272470.0
5,D3,298912.0,341974.0
6,D4,161140.0,179017.0
7,D5,265325.0,304310.0
8,D6,249227.0,284233.0
9,D7,186520.0,209654.0
10,D8,351134.0,399536.0
11,D9,290017.0,331945.0
