,well_position,334_373,334_384
0,D1,12807.0,14449.0
1,D2,14985.0,17850.0
2,D3,236438.0,267971.0
3,D4,134919.0,167276.0
4,D5,169383.0,200002.0
5,D6,112967.0,144687.0
6,D7,44895.0,54549.0
7,D8,160616.0,185747.0
8,D9,14267.0,16076.0
9,D10,37580.0,46147.0
10,D11,247436.0,278801.0
11,D12,237209.0,268908.0
