,well_position,turbidity_600
0,G10,0.1229
1,G11,0.0898
2,G12,0.0985
3,H1,0.041
4,H2,0.0392
5,H3,0.1033
6,H4,0.038
7,H5,0.0387
8,H6,0.0384
9,H7,0.2331
10,H8,0.0386
11,H9,0.0407
