,well_position,334_373,334_384
0,A1,179627.0,218499.0
1,A2,170273.0,201366.0
2,A3,182711.0,202826.0
3,A4,178705.0,197600.0
4,A5,13322.0,14395.0
5,A6,20531.0,24169.0
6,A7,181380.0,221374.0
7,A8,270757.0,313575.0
8,A9,169680.0,199861.0
9,A10,65609.0,87564.0
10,A11,201099.0,249712.0
11,A12,234216.0,286274.0
