,well_position,334_373,334_384
0,H1,252358.0,282768.0
1,H2,116900.0,148320.0
2,H3,32591.0,38512.0
3,H4,238032.0,294866.0
4,H5,197914.0,239567.0
5,H6,238675.0,291356.0
6,H7,163482.0,185094.0
7,H8,29290.0,38178.0
8,H9,165489.0,188895.0
9,H10,209943.0,244966.0
10,H11,15705.0,18449.0
11,H12,292705.0,338590.0
