,well_position,turbidity_600
0,C1,0.0736
1,C2,0.1634
2,C3,0.0427
3,C4,0.0384
4,C5,0.0387
5,C6,0.0682
6,C7,0.7592
7,C8,0.3471
8,C9,2.2833
9,C10,0.0378
10,C11,0.0383
11,C12,0.1491
