,well_position,334_373,334_384
0,E10,236751.0,288695.0
1,E11,183233.0,219015.0
2,E12,220501.0,269212.0
3,F1,237583.0,291024.0
4,F2,187581.0,208834.0
5,F3,178041.0,211378.0
6,F4,19016.0,22947.0
7,F5,247450.0,308626.0
8,F6,120789.0,155506.0
9,F7,207100.0,259946.0
10,F8,20764.0,25117.0
11,F9,83561.0,102168.0
