,well_position,turbidity_600
0,F1,0.0389
1,F2,0.0552
2,F3,0.0415
3,F4,0.0383
4,F5,0.0386
5,F6,0.0385
6,F7,0.2851
7,F8,0.0377
8,F9,0.039
9,F10,0.0686
10,F11,0.0385
11,F12,0.0393
