,well_position,turbidity_600
0,D1,2.3932
1,D2,2.3023
2,D3,0.0382
3,D4,0.0704
4,D5,0.0388
5,D6,0.085
6,D7,0.4601
7,D8,0.0389
8,D9,1.2493
9,D10,0.2194
10,D11,0.0388
11,D12,0.0391
