,well_position,turbidity_600
0,G1,0.0384
1,G2,0.0376
2,G3,0.0384
3,G4,0.0379
4,G5,0.565
5,G6,0.0399
6,G7,0.0412
7,G8,0.243
8,G9,0.0391
9,G10,0.0393
10,G11,0.0387
11,G12,0.1926
