,well_position,334_373,334_384
0,C1,148990.0,169726.0
1,C2,60134.0,69303.0
2,C3,218953.0,250655.0
3,C4,253537.0,322979.0
4,C5,251079.0,319190.0
5,C6,151651.0,173455.0
6,C7,16758.0,19952.0
7,C8,23864.0,28509.0
8,C9,14564.0,16668.0
9,C10,307195.0,348964.0
10,C11,249556.0,300523.0
11,C12,74898.0,99132.0
