,well_position,334_373,334_384
0,F1,188965.0,227445.0
1,F2,219553.0,252041.0
2,F3,236412.0,267754.0
3,F4,253029.0,289812.0
4,F5,173770.0,203677.0
5,F6,203200.0,247662.0
6,F7,55584.0,66463.0
7,F8,262535.0,297479.0
8,F9,270880.0,310665.0
9,F10,107731.0,120368.0
10,F11,211634.0,258998.0
11,F12,193274.0,233022.0
