,well_position,turbidity_600
0,D10,0.0511
1,D11,0.1781
2,D12,0.9076
3,E1,1.4544
4,E2,0.0389
5,E3,0.0391
6,E4,0.0388
7,E5,0.0387
8,E6,0.0392
9,E7,0.0395
10,E8,0.0383
11,E9,0.0385
