,well_position,334_373,334_384
0,D10,167554.0,206367.0
1,D11,67015.0,83668.0
2,D12,18298.0,22397.0
3,E1,19829.0,23893.0
4,E2,195723.0,235848.0
5,E3,242272.0,301348.0
6,E4,158120.0,176265.0
7,E5,243817.0,306652.0
8,E6,208620.0,255276.0
9,E7,156992.0,171097.0
10,E8,187684.0,224066.0
11,E9,165240.0,186793.0
