,well_position,334_373,334_384
0,E1,21833.0,28191.0
1,E2,14540.0,17234.0
2,E3,198401.0,240099.0
3,E4,129505.0,146158.0
4,E5,180998.0,215473.0
5,E6,238903.0,297654.0
6,E7,151902.0,169462.0
7,E8,170517.0,215619.0
8,E9,202839.0,247414.0
9,E10,160827.0,183599.0
10,E11,15655.0,18185.0
11,E12,216951.0,244783.0
