,well_position,turbidity_600
0,F10,0.0388
1,F11,0.0387
2,F12,0.299
3,G1,0.1139
4,G2,0.0385
5,G3,0.0384
6,G4,0.0381
7,G5,0.0385
8,G6,0.0395
9,G7,0.0374
10,G8,0.0625
11,G9,0.0386
