,well_position,334_373,334_384
0,G1,261531.0,330021.0
1,G2,227061.0,277895.0
2,G3,231931.0,269860.0
3,G4,242048.0,277866.0
4,G5,15541.0,17342.0
5,G6,165251.0,188839.0
6,G7,227574.0,286934.0
7,G8,70805.0,93674.0
8,G9,159238.0,175189.0
9,G10,175625.0,199985.0
10,G11,254261.0,307026.0
11,G12,50837.0,62963.0
