,well_position,turbidity_600,wellplate_index
0,D7,0.0386,42
1,D8,0.0381,43
2,D9,0.1592,44
3,D10,0.0382,45
4,D11,0.0437,46
5,D12,0.9478,47
6,E1,0.4301,48
7,E2,0.039,49
8,E3,0.9398,50
9,E4,0.9471,51
10,E5,0.0382,52
11,E6,0.6787,53
12,E7,0.0379,54
13,E8,0.2467,55
