,well_position,fluorescence_334_373,fluorescence_334_384,wellplate_index,ratio
0,E9,70540.0,93566.0,56,0.7539063334972105
1,E10,172012.0,200212.0,57,0.8591493017401555
2,E11,30344.0,38005.0,58,0.7984212603604789
3,E12,43283.0,59945.0,59,0.7220452081074318
4,F1,36942.0,50532.0,60,0.7310615055806222
5,F2,220268.0,252034.0,61,0.8739614496456827
6,F3,281025.0,361912.0,62,0.7765009173500741
7,F4,37053.0,49840.0,63,0.7434390048154093
8,F5,87698.0,119597.0,64,0.733279262857764
9,F6,94719.0,116440.0,65,0.8134575747165922
10,F7,101183.0,123217.0,66,0.8211772726166032
11,F8,95759.0,130488.0,67,0.733852921341426
12,F9,35269.0,45634.0,68,0.7728667221808301
13,F10,27150.0,34899.0,69,0.7779592538468151
