,well_position,turbidity_600,wellplate_index
0,E11,0.0391,58
1,E12,0.1067,59
2,F1,0.2036,60
3,F2,0.0378,61
4,F3,0.2474,62
5,F4,0.0381,63
6,F5,0.0395,64
7,F6,0.107,65
8,F7,0.0382,66
9,F8,0.0384,67
10,F9,0.1366,68
11,F10,1.1152,69
12,F11,0.0665,70
13,F12,0.0384,71
