,well_position,turbidity_600,wellplate_index
0,E9,0.039,56
1,E10,1.2782,57
2,E11,0.1067,58
3,E12,2.5218,59
4,F1,0.0382,60
5,F2,0.0388,61
6,F3,1.4971,62
7,F4,0.0385,63
8,F5,0.0385,64
9,F6,1.3038,65
10,F7,0.0384,66
11,F8,0.1278,67
12,F9,0.0402,68
13,F10,1.4588,69
