,well_position,turbidity_600,wellplate_index
0,E11,0.0386,58
1,E12,0.0385,59
2,F1,2.4893,60
3,F2,2.1722,61
4,F3,1.5841,62
5,F4,1.6613,63
6,F5,1.5031,64
7,F6,2.4862,65
8,F7,0.0387,66
9,F8,0.0381,67
10,F9,1.9243,68
11,F10,0.0698,69
12,F11,0.3268,70
13,F12,0.0513,71
