,well_position,turbidity_600,wellplate_index
0,F11,0.1643,70
1,F12,0.1364,71
2,G1,0.0473,72
3,G2,0.4974,73
4,G3,0.3797,74
5,G4,0.3503,75
6,G5,2.3955,76
7,G6,1.7099,77
8,G7,0.8987,78
9,G8,0.2101,79
10,G9,2.0609,80
11,G10,0.6418,81
12,G11,1.5273,82
13,G12,0.4057,83
