,well_position,fluorescence_334_373,fluorescence_334_384,wellplate_index,ratio
0,D7,37271.0,47904.0,42,0.7780352371409486
1,D8,53380.0,63293.0,43,0.8433792046513833
2,D9,67460.0,79172.0,44,0.8520689132521598
3,D10,136475.0,175593.0,45,0.7772234656279009
4,D11,116204.0,132483.0,46,0.8771238574005722
5,D12,24877.0,32303.0,47,0.7701142308763892
6,E1,21443.0,25061.0,48,0.855632257292207
7,E2,98780.0,124792.0,49,0.7915571510994295
8,E3,54588.0,66206.0,50,0.8245174153399994
9,E4,20036.0,22505.0,51,0.8902910464341257
10,E5,55431.0,56308.0,52,0.9844249484975492
11,E6,131607.0,149299.0,53,0.8814995411891573
12,E7,27392.0,32097.0,54,0.8534130915661899
13,E8,41473.0,43710.0,55,0.9488217799130634
