,well_position,turbidity_600,wellplate_index
0,D9,0.0697,44
1,D10,0.1024,45
2,D11,0.0394,46
3,D12,0.0452,47
4,E1,0.3547,48
5,E2,0.4735,49
6,E3,0.1261,50
7,E4,0.1458,51
8,E5,0.0461,52
9,E6,0.0446,53
10,E7,0.2316,54
11,E8,0.0387,55
12,E9,0.2028,56
13,E10,0.0592,57
